"STORE_CD","L12M_TY_QTY","CITY","PREMISE_TYPE_DSC","STORE_STTS_DSC","CHANNEL_DSC","SUBCHANNEL_DSC","NO_OF_STORES_DSC","FOOD_TYPE_GROUP_DSC","FIPS_COUNTY_DSC","NIELSEN_SIZE_DSC","INDUSTRY_VOL_DSC","PATRON_ETHNICITY_DSC","PATRON_OCCUPATION_DSC","PATRON_AGE_DSC","LATITUDE","LONGITUDE","WEEKLY_VOLUME","SQ_FT","EMPLOYEE_EQV","NBR_OF_CHECKOUT","CHAIN_IND_FLG","FRANCHISE_FLG","GAS_FLG","PHARMACY_FLG","HI_VOL_CIG_FLG","BEER_FLG","WINE_FLG","LIQUOR_FLG","FINE_WINE_FLG","WHITE_POP_PCT","BLACK_POP_PCT","ASIAN_POP_PCT","HISP_POP_PCT","LEAST_ACC_HISP_POP_PCT","BI_CULTURAL_HISP_POP_PCT","MOST_ACC_HISP_POP_PCT","OTHER_POP_PCT","INCOME_POP_L10_PCT","INCOME_POP_1020_PCT","INCOME_POP_2030_PCT","INCOME_POP_3040_PCT","INCOME_POP_4050_PCT","INCOME_POP_5075_PCT","INCOME_POP_75100_PCT","INCOME_POP_G100_PCT","MALE_POP_2124_PCT","MALE_POP_2534_PCT","MALE_POP_3544_PCT","MALE_POP_4554_PCT","MALE_POP_5564_PCT","MALE_POP_6574_PCT","MALE_POP_75_PCT","FEMALE_POP_2124_PCT","FEMALE_POP_2534_PCT","FEMALE_POP_3544_PCT","FEMALE_POP_4554_PCT","FEMALE_POP_5564_PCT","FEMALE_POP_6574_PCT","FEMALE_POP_75_PCT"
"102535304",1.1667,"CHECOTAH","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","MEXICAN","MCINTOSH","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.4762,-95.5375,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",0.6905,0.0504,0.011,0.0198,0.0031,0.0061,0.0105,0.0636,0.0765,0.1259,0.12,0.1084,0.1039,0.2037,0.102,0.1597,0.0241,0.0542,0.0459,0.0574,0.0582,0.053,0.0378,0.0234,0.0579,0.0578,0.0612,0.0697,0.0616,0.0505
"102164562",,"OKLAHOMA CITY","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","51-100 STORES","PIZZA","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",35.4943,-97.5479,0,0,0,0,"Y","N","N","N","N","Y","N","N","N",0.5246,0.147,0.0406,0.2216,0.0553,0.0866,0.0797,0.032,0.0873,0.1129,0.1256,0.1216,0.1103,0.1746,0.1053,0.1624,0.0229,0.0872,0.0709,0.0573,0.0554,0.0335,0.0191,0.0226,0.0842,0.0686,0.0556,0.0583,0.0399,0.0297
"103617203",71,"IDABEL","ON PREMISE","CLOSED STORE","DINING","CASUAL DINING","1 STORE","AMERICAN","MCCURTAIN","URBAN ALL OTHER COUNTIES","TOP 50% ON/ TOP 20% OFF","UNKNOWN","UNKNOWN","UNKNOWN",33.8929,-94.8421,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.5897,0.1999,0.0052,0.0559,0.0145,0.0208,0.0207,0.0421,0.1474,0.1596,0.1593,0.1149,0.0736,0.1718,0.0616,0.1118,0.0236,0.0617,0.0527,0.0559,0.0549,0.0432,0.0257,0.0274,0.0649,0.061,0.0594,0.0671,0.05,0.0403
"103718168",150,"OKLAHOMA CITY","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","MEXICAN","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.3961,-97.5657,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.5002,0.0737,0.0382,0.3161,0.0774,0.132,0.1066,0.0286,0.0672,0.1013,0.1275,0.1348,0.1282,0.1967,0.1143,0.13,0.0255,0.078,0.0669,0.0549,0.0491,0.0302,0.0197,0.0254,0.0783,0.0654,0.0548,0.0517,0.0371,0.0309
"101915789",0,"STILLWATER","ON PREMISE","OPEN STORE","LODGING","RESORT/CONVENTION","1 STORE","OTHER","PAYNE","20K=85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",36.1452,-97.0319,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.8021,0.0375,0.0338,0.0368,0.0078,0.0121,0.0169,0.0379,0.0739,0.0983,0.1007,0.0957,0.0904,0.1774,0.1266,0.2371,0.0527,0.067,0.0568,0.0546,0.0577,0.0411,0.0252,0.0451,0.0658,0.0569,0.0569,0.0612,0.0454,0.033
"107280286",0,"OKLAHOMA CITY","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","51-100 STORES","AMERICAN","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.5945,-97.6363,0,0,0,0,"Y","N","N","N","N","Y","N","N","N",0.7064,0.1285,0.0566,0.0562,0.0104,0.0163,0.0295,0.0306,0.0351,0.0511,0.0746,0.0842,0.0776,0.1706,0.1378,0.3688,0.0229,0.0687,0.0638,0.0561,0.0615,0.0418,0.0255,0.0241,0.0773,0.068,0.0652,0.0712,0.0499,0.0388
"102867030",9,"TULSA","ON PREMISE","OPEN STORE","LODGING","FULL SERVICE LODGING","501+ STORES","OTHER","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","UNKNOWN","UNKNOWN","UNKNOWN",36.1497,-95.9978,0,0,0,0,"Y","N","N","N","N","Y","Y","Y","N",0.6833,0.095,0.0259,0.0919,0.0187,0.0354,0.0378,0.0435,0.054,0.0825,0.0944,0.0988,0.0944,0.1935,0.1304,0.252,0.0253,0.0682,0.0635,0.0608,0.0597,0.0393,0.0226,0.0251,0.0709,0.0657,0.0629,0.0655,0.0461,0.0338
"102579941",128.833,"MCALESTER","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","501+ STORES","MEXICAN","PITTSBURG","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",34.9149,-95.7458,0,0,0,0,"Y","N","N","N","N","Y","Y","Y","N",0.7321,0.0365,0.0093,0.0514,0.0094,0.0191,0.0229,0.0567,0.0694,0.1124,0.1045,0.105,0.094,0.1923,0.1249,0.1976,0.0228,0.0652,0.0582,0.0584,0.0566,0.0437,0.0283,0.0235,0.0671,0.0614,0.0603,0.0637,0.056,0.0472
"202008510",1,"VIAN","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","1 STORE","MEXICAN","SEQUOYAH","20K=85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.5015,-94.9688,0,0,0,0,"N","N","N","N","N","Y","N","N","N",0.657,0.0173,0.0059,0.0134,0.0028,0.0046,0.006,0.0662,0.0911,0.1386,0.1112,0.1051,0.107,0.2042,0.1279,0.1149,0.0247,0.0546,0.0527,0.0634,0.0629,0.0545,0.0366,0.0247,0.0547,0.0566,0.0683,0.0703,0.0606,0.0393
"107521015",,"CHICKASHA","ON PREMISE","OPEN STORE","LODGING","FULL SERVICE LODGING","1 STORE","OTHER","GRADY","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",35.0218,-97.9352,0,0,0,0,"Y","Y","N","N","N","Y","Y","N","N",0.7101,0.0663,0.0318,0.1063,0.0225,0.037,0.0467,0.0352,0.0524,0.0786,0.0936,0.0984,0.0928,0.1936,0.1401,0.2505,0.0287,0.0713,0.065,0.0592,0.0576,0.0381,0.0224,0.028,0.072,0.0662,0.061,0.0622,0.044,0.0322
"101917562",,"TULSA","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","ITALIAN","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.1372,-95.9853,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.6614,0.1338,0.015,0.0883,0.0208,0.0338,0.0337,0.044,0.0909,0.1048,0.1124,0.1076,0.0972,0.1714,0.0978,0.218,0.0234,0.076,0.0669,0.0608,0.0654,0.041,0.0221,0.0237,0.08,0.066,0.0593,0.069,0.0468,0.0348
"101942402",,"CARTWRIGHT","ON PREMISE","OPEN STORE","LODGING","FULL SERVICE LODGING","1 STORE","OTHER","BRYAN","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","ASIAN(GENERAL)","BLUE COLLAR","YOUNG ADULT (21-28)",33.8529,-96.532,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7797,0.0445,0.0121,0.0948,0.0183,0.0313,0.0452,0.028,0.0508,0.0938,0.1024,0.0994,0.0923,0.178,0.1397,0.2436,0.0247,0.0593,0.0579,0.0618,0.0639,0.0507,0.0295,0.0241,0.0613,0.0605,0.0647,0.0686,0.0556,0.0391
"201951033",,"HULBERT","ON PREMISE","OPEN STORE","LODGING","FULL SERVICE LODGING","1 STORE","OTHER","WAGONER","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","GENERAL POPULATION",35.9593,-95.3645,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.6884,0.0608,0.0214,0.0707,0.0134,0.0261,0.0311,0.0526,0.0506,0.0829,0.0949,0.0977,0.0943,0.2008,0.1351,0.2439,0.0262,0.064,0.0619,0.0613,0.0607,0.0432,0.0246,0.0258,0.0662,0.0641,0.0637,0.0662,0.0489,0.0346
"101627304",,"SKIATOOK","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","201-500 STORES","PIZZA","OSAGE","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","ASIAN(GENERAL)","OTHER","GENERAL POPULATION",36.3684,-96.0187,0,0,0,0,"Y","N","N","N","N","Y","N","N","N",0.7624,0.0277,0.0085,0.0274,0.0045,0.0099,0.013,0.0468,0.041,0.0868,0.0925,0.0952,0.0896,0.2006,0.1607,0.2336,0.0264,0.0579,0.0582,0.0672,0.0637,0.0421,0.0256,0.0254,0.0603,0.0629,0.0677,0.0675,0.0467,0.0351
"201867842",0,"OKLAHOMA CITY","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","AMERICAN","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.5138,-97.5297,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.558,0.1786,0.0475,0.1495,0.0354,0.0571,0.057,0.0345,0.0854,0.1051,0.1154,0.1118,0.1039,0.174,0.111,0.1933,0.022,0.0891,0.0714,0.0576,0.0578,0.0359,0.02,0.0221,0.0869,0.0699,0.0564,0.0625,0.0436,0.031
"102142316",,"MCALESTER","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","ITALIAN","PITTSBURG","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",34.9338,-95.7665,0,0,0,0,"N","N","N","N","N","Y","N","N","N",0.7205,0.0389,0.0087,0.0548,0.0103,0.0204,0.024,0.0565,0.0766,0.1227,0.1086,0.1083,0.0987,0.1899,0.121,0.1743,0.0225,0.068,0.0585,0.0568,0.0546,0.0413,0.0269,0.0236,0.0693,0.0621,0.0593,0.0614,0.0535,0.047
"102050271",,"BROKEN ARROW","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","201-500 STORES","ASIAN","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","ASIAN(GENERAL)","WHITE COLLAR","GENERAL POPULATION",36.0607,-95.8462,0,0,0,0,"Y","N","N","N","N","Y","Y","N","N",0.6899,0.0712,0.0525,0.1069,0.02,0.0421,0.0449,0.0376,0.0337,0.065,0.0784,0.0908,0.0919,0.199,0.1453,0.2959,0.026,0.0711,0.0645,0.0612,0.0576,0.0372,0.0216,0.0266,0.0718,0.067,0.0644,0.0649,0.045,0.0331
"101770060",,"OKLAHOMA CITY","ON PREMISE","OPEN STORE","DINING","FINE DINING","1 STORE","AMERICAN","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",35.5374,-97.5296,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.6176,0.1402,0.042,0.1368,0.032,0.0524,0.0524,0.0335,0.0592,0.0823,0.0986,0.1027,0.0959,0.1821,0.1261,0.253,0.025,0.0762,0.0659,0.0561,0.0556,0.0355,0.021,0.0253,0.0786,0.0675,0.0595,0.0615,0.0425,0.0323
"201696213",,"ENID","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","51-100 STORES","AMERICAN","GARFIELD","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",36.3905,-97.9376,0,0,0,0,"Y","N","N","N","N","Y","Y","Y","N",0.7923,0.0278,0.0331,0.0976,0.0192,0.0263,0.0521,0.0265,0.0355,0.0773,0.097,0.1082,0.1084,0.2013,0.1552,0.2171,0.0255,0.0739,0.061,0.054,0.0603,0.0388,0.0285,0.0236,0.0667,0.0599,0.055,0.0636,0.0457,0.0429
"103423122",,"COOKSON","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","AMERICAN","CHEROKEE","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.6833,-94.9214,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",0.7045,0.0039,0.0013,0.0109,0.0013,0.0036,0.006,0.0416,0.0542,0.1265,0.1043,0.0901,0.107,0.1639,0.1427,0.2112,0.0259,0.0408,0.0444,0.0534,0.098,0.0928,0.0463,0.0259,0.0401,0.0404,0.0663,0.0923,0.0851,0.049
"107195627",,"OKLAHOMA CITY","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","AMERICAN","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",35.4935,-97.5252,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.514,0.176,0.0457,0.1962,0.0487,0.0773,0.0703,0.0333,0.0981,0.1155,0.122,0.1168,0.1075,0.1707,0.1021,0.1674,0.0228,0.0907,0.0719,0.0589,0.0577,0.0344,0.0179,0.0229,0.0862,0.069,0.0558,0.0592,0.04,0.0275
"107294353",,"TONKAWA","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","AMERICAN","KAY","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",36.6786,-97.31,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7932,0.0078,0.0027,0.0693,0.0167,0.0186,0.034,0.0213,0.0591,0.1054,0.1142,0.1178,0.1084,0.2125,0.129,0.1536,0.0272,0.0584,0.0557,0.065,0.0595,0.0459,0.0288,0.0304,0.0568,0.056,0.0613,0.0585,0.0467,0.0392
"302141732",,"TULSA","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","VARIED MENU","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.1533,-95.9936,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.5902,0.1972,0.0131,0.0959,0.0229,0.0372,0.0358,0.0447,0.1034,0.1171,0.1209,0.1125,0.0977,0.1729,0.0941,0.1815,0.0242,0.0745,0.0652,0.0606,0.0638,0.0397,0.0207,0.0248,0.0795,0.0658,0.0588,0.067,0.0454,0.033
"107219571",,"OKLAHOMA CITY","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","MEXICAN","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",35.4598,-97.6041,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",0.515,0.086,0.0394,0.2945,0.0756,0.1191,0.0998,0.0292,0.0793,0.1146,0.1351,0.1314,0.1155,0.1837,0.1044,0.136,0.0239,0.0836,0.0705,0.0572,0.052,0.0309,0.0176,0.0232,0.0809,0.068,0.0552,0.0538,0.0358,0.027
"100698291",,"LAWTON","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","ASIAN","COMANCHE","20K=85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","UNKNOWN","UNKNOWN","UNKNOWN",34.6233,-98.4613,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.5591,0.1897,0.0483,0.125,0.0239,0.0271,0.074,0.0404,0.049,0.1018,0.1175,0.1186,0.1076,0.1972,0.1182,0.1901,0.0255,0.0859,0.0674,0.0526,0.0498,0.0295,0.0204,0.0258,0.0863,0.0687,0.0553,0.0572,0.0372,0.0309
"102200657",0,"NORMAN","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","1 STORE","MEXICAN","CLEVELAND","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",35.2176,-97.4234,0,0,0,0,"N","N","N","N","N","Y","N","N","N",0.7504,0.0482,0.0468,0.0678,0.0104,0.0188,0.0387,0.0415,0.0789,0.0903,0.0948,0.0926,0.0849,0.1822,0.1253,0.2511,0.0589,0.0935,0.067,0.049,0.0451,0.0304,0.0173,0.0565,0.0842,0.0641,0.0515,0.052,0.0381,0.0282
"107401416",,"EDMOND","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","ASIAN","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",35.6819,-97.5,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",0.799,0.0628,0.0447,0.0439,0.0082,0.0162,0.0195,0.0282,0.0323,0.0464,0.0458,0.0544,0.0596,0.1617,0.1421,0.4578,0.0305,0.0658,0.062,0.0606,0.057,0.0345,0.0179,0.0303,0.0692,0.0665,0.0683,0.0631,0.0392,0.0265
"107048606",,"TULSA","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","ITALIAN","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.1405,-95.9696,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.6566,0.1259,0.0156,0.1012,0.0238,0.0393,0.038,0.044,0.0868,0.1039,0.1142,0.11,0.0995,0.1738,0.0995,0.2123,0.0245,0.0765,0.0676,0.0601,0.0639,0.0398,0.0217,0.0239,0.0802,0.0663,0.059,0.0681,0.0458,0.0347
"107007721",,"TULSA","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","51-100 STORES","ETHNIC","TULSA","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",36.1407,-95.9709,0,0,0,0,"Y","N","N","N","N","Y","Y","N","N",0.6554,0.1277,0.0155,0.1006,0.0237,0.0391,0.0378,0.044,0.0875,0.1043,0.1144,0.11,0.0993,0.1735,0.0992,0.2119,0.0244,0.0765,0.0676,0.0602,0.064,0.0399,0.0217,0.0239,0.0803,0.0662,0.059,0.0681,0.0458,0.0346
"101867654",,"BARTLESVILLE","ON PREMISE","OPEN STORE","LODGING","FULL SERVICE LODGING","1 STORE","AMERICAN","WASHINGTON","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.7481,-95.9765,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.77,0.0229,0.0174,0.0425,0.0076,0.0145,0.0204,0.0498,0.0447,0.0924,0.1035,0.1017,0.0936,0.1869,0.1297,0.2475,0.0247,0.0585,0.0557,0.0564,0.0658,0.0481,0.037,0.0232,0.0583,0.0577,0.0634,0.072,0.0571,0.0501
"101946857",,"KETCHUM","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","1 STORE","PIZZA","CRAIG","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.5247,-95.0327,0,0,0,0,"Y","Y","N","N","N","Y","N","N","N",0.7699,0.0075,0.0045,0.0179,0.0044,0.0044,0.0091,0.0627,0.0596,0.114,0.1337,0.1209,0.0968,0.1757,0.0938,0.2056,0.0213,0.0439,0.0437,0.058,0.0939,0.0937,0.0448,0.0194,0.043,0.0438,0.0592,0.0989,0.0852,0.0473
"101945318",,"TULSA","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","VARIED MENU","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.076,-95.9225,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7144,0.0772,0.0338,0.0894,0.0194,0.0337,0.0363,0.0397,0.0499,0.0796,0.0946,0.1018,0.0974,0.1765,0.119,0.2811,0.0239,0.0744,0.0623,0.0569,0.0607,0.0426,0.0303,0.0241,0.0749,0.0622,0.0602,0.0708,0.0532,0.0473
"101766436",,"TULSA","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","201-500 STORES","PIZZA","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","ASIAN(GENERAL)","OTHER","GENERAL POPULATION",36.0602,-95.8866,0,0,0,0,"Y","N","N","N","N","Y","N","N","N",0.7029,0.0735,0.0467,0.0968,0.0194,0.0374,0.04,0.0378,0.0398,0.0709,0.0838,0.0939,0.0926,0.1858,0.1326,0.3007,0.0255,0.0722,0.0622,0.0598,0.0598,0.0401,0.0253,0.026,0.0728,0.0641,0.0636,0.0682,0.049,0.0391
"107459292",26,"OKLAHOMA CITY","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","MEXICAN","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.4742,-97.5141,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",0.4506,0.1976,0.0411,0.2411,0.0623,0.0968,0.082,0.0317,0.1221,0.1303,0.1254,0.1181,0.1081,0.1584,0.0895,0.148,0.0241,0.0941,0.0718,0.0607,0.0596,0.0339,0.0157,0.0247,0.086,0.0671,0.0545,0.0564,0.0364,0.0235
"101627280",,"BLACKWELL","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","26-50 STORES","PIZZA","KAY","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",36.8117,-97.2901,0,0,0,0,"Y","Y","N","N","N","Y","N","N","N",0.838,0.0042,0.0046,0.0643,0.0137,0.0174,0.0332,0.0374,0.0523,0.0919,0.1148,0.1233,0.1187,0.218,0.0984,0.1825,0.0272,0.0572,0.056,0.0558,0.0634,0.0487,0.0336,0.0266,0.0564,0.0576,0.0579,0.0654,0.0517,0.0455
"201611862",12,"DEWEY","ON PREMISE","OPEN STORE","DINING","POLISHED CASUAL","1 STORE","MEXICAN","WASHINGTON","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.7869,-95.9353,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7724,0.027,0.0213,0.051,0.0089,0.0177,0.0244,0.0444,0.0427,0.0916,0.1077,0.1049,0.0939,0.1838,0.1243,0.2511,0.0243,0.0605,0.0577,0.0533,0.0618,0.0444,0.037,0.0226,0.0605,0.0598,0.0614,0.0699,0.0555,0.0524
"202079063",,"TULSA","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","1 STORE","AMERICAN","TULSA","MORE THAN 85K HOUSEHOLDS","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.0489,-95.8859,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7183,0.0686,0.0483,0.0863,0.0171,0.0332,0.036,0.037,0.0366,0.0668,0.0788,0.0897,0.0895,0.1831,0.1352,0.3203,0.0259,0.0707,0.0613,0.0606,0.0608,0.0408,0.025,0.0264,0.0714,0.0636,0.065,0.0691,0.0492,0.0383
"102604754",36,"NORMAN","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","1 STORE","PIZZA","CLEVELAND","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","ASIAN(GENERAL)","UNKNOWN","UNKNOWN",35.2184,-97.4559,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",0.755,0.0447,0.0467,0.0681,0.0104,0.0189,0.0388,0.0411,0.0735,0.0861,0.0922,0.0903,0.0827,0.1851,0.1264,0.2637,0.0556,0.0918,0.0668,0.0504,0.0469,0.032,0.0186,0.0531,0.0831,0.0643,0.0527,0.054,0.0395,0.03
"107420985",9,"STROUD","ON PREMISE","OPEN STORE","EXTENDED MASTER ON-PREMISE","SPECIAL EVENTS","1 STORE","OTHER","LINCOLN","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","ASIAN(GENERAL)","UNKNOWN","UNKNOWN",35.8194,-96.8055,0,0,0,0,"N","N","N","N","N","N","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101932269",75,"IDABEL","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","MEXICAN","MCCURTAIN","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","UNKNOWN","UNKNOWN","UNKNOWN",33.881,-94.8478,0,0,0,0,"N","N","N","N","N","Y","N","N","N",0.5684,0.216,0.0059,0.0626,0.0161,0.0232,0.0232,0.0409,0.1425,0.1652,0.166,0.1178,0.0738,0.1705,0.0617,0.1026,0.0227,0.0612,0.0544,0.0541,0.0532,0.0441,0.0254,0.0271,0.0651,0.0605,0.0565,0.0668,0.0517,0.0405
"207487549",,"EDMOND","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","1 STORE","AMERICAN","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.6532,-97.5141,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",0.7504,0.0986,0.0504,0.0487,0.0089,0.018,0.0217,0.031,0.035,0.0503,0.0566,0.0648,0.0681,0.1698,0.1427,0.4126,0.0288,0.0725,0.0655,0.0572,0.0535,0.0328,0.0182,0.0299,0.077,0.0689,0.0647,0.0607,0.039,0.0284
