"STORE_CD","L12M_TY_QTY","CITY","PREMISE_TYPE_DSC","STORE_STTS_DSC","CHANNEL_DSC","SUBCHANNEL_DSC","NO_OF_STORES_DSC","FOOD_TYPE_GROUP_DSC","FIPS_COUNTY_DSC","NIELSEN_SIZE_DSC","INDUSTRY_VOL_DSC","PATRON_ETHNICITY_DSC","PATRON_OCCUPATION_DSC","PATRON_AGE_DSC","LATITUDE","LONGITUDE","WEEKLY_VOLUME","SQ_FT","EMPLOYEE_EQV","NBR_OF_CHECKOUT","CHAIN_IND_FLG","FRANCHISE_FLG","GAS_FLG","PHARMACY_FLG","HI_VOL_CIG_FLG","BEER_FLG","WINE_FLG","LIQUOR_FLG","FINE_WINE_FLG","WHITE_POP_PCT","BLACK_POP_PCT","ASIAN_POP_PCT","HISP_POP_PCT","LEAST_ACC_HISP_POP_PCT","BI_CULTURAL_HISP_POP_PCT","MOST_ACC_HISP_POP_PCT","OTHER_POP_PCT","INCOME_POP_L10_PCT","INCOME_POP_1020_PCT","INCOME_POP_2030_PCT","INCOME_POP_3040_PCT","INCOME_POP_4050_PCT","INCOME_POP_5075_PCT","INCOME_POP_75100_PCT","INCOME_POP_G100_PCT","MALE_POP_2124_PCT","MALE_POP_2534_PCT","MALE_POP_3544_PCT","MALE_POP_4554_PCT","MALE_POP_5564_PCT","MALE_POP_6574_PCT","MALE_POP_75_PCT","FEMALE_POP_2124_PCT","FEMALE_POP_2534_PCT","FEMALE_POP_3544_PCT","FEMALE_POP_4554_PCT","FEMALE_POP_5564_PCT","FEMALE_POP_6574_PCT","FEMALE_POP_75_PCT"
"107350992",,"MANHATTAN","ON PREMISE","OPEN STORE","LODGING","FULL SERVICE LODGING","1 STORE","OTHER","RILEY","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",39.187,-96.5751,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7775,0.067,0.0503,0.0791,0.0135,0.0236,0.0419,0.0205,0.0762,0.081,0.1011,0.1093,0.1055,0.1891,0.1211,0.2166,0.0794,0.1022,0.0599,0.0399,0.0406,0.0272,0.0157,0.0651,0.0848,0.0572,0.0409,0.0441,0.0294,0.022
"101934244",,"GOODLAND","ON PREMISE","RECLASSIFIED STORE","LODGING","FULL SERVICE LODGING","1 STORE","OTHER","WABAUNSEE","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",39,-96,0,0,0,0,"Y","Y","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"107367856",,"TOPEKA","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","1 STORE","AMERICAN","SHAWNEE","20K=85K HOUSEHOLDS","UNKNOWN","","","",39.0456,-95.7619,0,0,0,0,"Y","Y","N","N","N","Y","Y","N","N",0.8123,0.0674,0.0226,0.0713,0.0134,0.0213,0.0365,0.0184,0.0492,0.0787,0.0975,0.1022,0.0891,0.2004,0.1339,0.249,0.0218,0.0669,0.0612,0.0555,0.0607,0.0452,0.0323,0.0228,0.0704,0.062,0.0596,0.0726,0.0554,0.0515
"101739342",,"GENESEO","ON PREMISE","OPEN STORE","RECREATION","PRIVATE CLUB","1 STORE","OTHER","RICE","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",38.5156,-98.1566,0,0,0,0,"Y","Y","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101926760",,"OBERLIN","ON PREMISE","RECLASSIFIED STORE","DINING","CASUAL DINING","1 STORE","VARIED MENU","DECATUR","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",0,0,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101824264",,"TOPEKA","OFF PREMISE","RECLASSIFIED STORE","CONVENIENCE STORE","GAS STATION/KIOSK","501+ STORES","OTHER","SHAWNEE","20K=85K HOUSEHOLDS","UNKNOWN","","","",39.0153,-95.6514,0,0,0,0,"Y","N","N","N","N","Y","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"103458492",,"FALL RIVER","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","GREENWOOD","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",37.6078,-96.028,20,1,0,0,"N","N","N","N","N","Y","N","N","N",0.9327,0.0058,0.0039,0.0351,0.0053,0.0092,0.0205,0.0123,0.0417,0.0843,0.115,0.1275,0.1291,0.2314,0.1265,0.1445,0.0182,0.0387,0.045,0.0629,0.0983,0.0864,0.0614,0.0175,0.0376,0.0392,0.0619,0.0963,0.0763,0.0563
"103694520",,"KANSAS CITY","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","501+ STORES","ITALIAN","WYANDOTTE","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",39.1288,-94.8291,0,0,0,0,"Y","N","N","N","N","Y","Y","Y","N",0.6889,0.1919,0.0256,0.0724,0.0146,0.0241,0.0336,0.0169,0.0311,0.0659,0.0755,0.0821,0.0785,0.1963,0.1555,0.3152,0.0248,0.0589,0.0641,0.0632,0.0638,0.0395,0.0218,0.0247,0.0614,0.0674,0.0668,0.0703,0.0456,0.0324
"100766228",614.75,"MANHATTAN","OFF PREMISE","OPEN STORE","LIQUOR","CONVENTIONAL LIQUOR","1 STORE","OTHER","RILEY","URBAN ALL OTHER COUNTIES","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","OTHER","UNKNOWN",39.1924,-96.6108,10,4,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7785,0.0523,0.0719,0.0742,0.0117,0.0222,0.0402,0.0191,0.0586,0.0578,0.0788,0.0896,0.0857,0.1857,0.1175,0.3263,0.0793,0.1064,0.0599,0.041,0.0466,0.0339,0.0198,0.0638,0.0854,0.0565,0.0429,0.0522,0.0372,0.0258
"100558459",41,"JUNCTION CITY","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","6-10 STORES","OTHER","GEARY","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","UNKNOWN","UNKNOWN","UNKNOWN",39.0215,-96.818,35,2,0,0,"Y","N","N","N","N","Y","N","N","N",0.6504,0.1406,0.0332,0.1328,0.0238,0.0385,0.0706,0.0336,0.0597,0.0908,0.1168,0.1475,0.182,0.2088,0.0969,0.0975,0.0658,0.1124,0.056,0.0433,0.0409,0.0252,0.0169,0.0491,0.0823,0.0514,0.0386,0.0413,0.0278,0.0231
"101982093",,"SHAWNEE","ON PREMISE","OPEN STORE","RECREATION","OTHER ENTERTAINMENT","1 STORE","OTHER","JOHNSON","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",39.0294,-94.8155,0,0,0,0,"N","N","N","N","N","Y","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"100696150",,"PLEASANTON","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","26-50 STORES","OTHER","LINN","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","BLUE COLLAR","GENERAL POPULATION",38.181,-94.7055,70,2,0,0,"Y","N","N","N","N","Y","N","N","N",0.9321,0.0116,0.0077,0.0241,0.0034,0.0076,0.0131,0.0204,0.0604,0.1254,0.1206,0.1135,0.0993,0.1923,0.1201,0.1683,0.0215,0.0447,0.0534,0.0622,0.0741,0.0641,0.0421,0.0227,0.0515,0.0553,0.0644,0.0683,0.0661,0.0501
"101633764",125.25,"YATES CENTER","OFF PREMISE","OPEN STORE","LIQUOR","CONVENTIONAL LIQUOR","1 STORE","OTHER","WOODSON","URBAN ALL OTHER COUNTIES","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","OTHER","UNKNOWN",37.8792,-95.7366,9,2,0,0,"N","N","N","N","N","Y","Y","Y","N",0.9537,0.0015,0.001,0.015,0.0029,0.0039,0.0082,0.0164,0.0397,0.1176,0.1365,0.1115,0.0907,0.2318,0.1257,0.1465,0.0206,0.049,0.0545,0.0586,0.0851,0.0633,0.0424,0.0199,0.0536,0.0463,0.0577,0.084,0.0638,0.0577
"107330335",,"GARDEN CITY","OFF PREMISE","OPEN STORE","LIQUOR","CONVENTIONAL LIQUOR","1 STORE","OTHER","FINNEY","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",37.9751,-100.8663,10,2,0,0,"N","N","N","N","N","Y","Y","Y","N",0.5115,0.0357,0.0552,0.3828,0.068,0.1497,0.1651,0.0098,0.0308,0.0588,0.1072,0.1288,0.1156,0.2073,0.1351,0.2165,0.0294,0.0729,0.0579,0.0571,0.0551,0.0326,0.0192,0.0277,0.072,0.0587,0.0597,0.0571,0.0342,0.0276
"102614261",,"OSAGE CITY","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","SPORTS BAR","1 STORE","OTHER","OSAGE","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",38.6345,-95.8253,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.9462,0.0031,0.003,0.0272,0.0052,0.0075,0.0145,0.0145,0.0469,0.0916,0.1104,0.1044,0.0901,0.2156,0.1556,0.1855,0.0259,0.0508,0.0531,0.0618,0.0776,0.0568,0.0337,0.0236,0.0503,0.0564,0.0653,0.0754,0.0569,0.0433
"103944893",,"BELLEVILLE","ON PREMISE","OPEN STORE","CATERER","BANQUET HALL","1 STORE","OTHER","REPUBLIC","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",39.8236,-97.6309,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101853194",,"TOPEKA","OFF PREMISE","OPEN STORE","CIGARETTE OUTLET","CONVENTIONAL CIGARETTE OUTLET","1 STORE","OTHER","SHAWNEE","20K=85K HOUSEHOLDS","UNKNOWN","","","",39.044,-95.6942,0,0,0,0,"N","N","N","N","N","Y","N","N","N",0.6895,0.1121,0.0105,0.1488,0.0325,0.0454,0.0709,0.0272,0.0993,0.1364,0.1362,0.1092,0.0896,0.1805,0.1073,0.1413,0.0268,0.0749,0.0664,0.0602,0.0604,0.0371,0.0167,0.0255,0.0766,0.0646,0.0575,0.0644,0.0397,0.0243
"101696200",,"WICHITA","ON PREMISE","RECLASSIFIED STORE","LODGING","FULL SERVICE LODGING","1 STORE","VARIED MENU","SEDGWICK","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",37.6739,-97.4321,0,0,0,0,"Y","Y","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"103864843",,"ELLSWORTH","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","STEAK","ELLSWORTH","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",38.7394,-98.216,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.9053,0.0005,0.006,0.0716,0.0094,0.0284,0.0338,0.0055,0.0442,0.0891,0.1187,0.1202,0.1027,0.2138,0.1565,0.1548,0.0166,0.0554,0.0567,0.0651,0.0799,0.0551,0.0416,0.0173,0.0488,0.0581,0.0543,0.082,0.0608,0.0548
"107387897",,"LENEXA","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","SPORTS BAR","1 STORE","AMERICAN","JOHNSON","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",38.9686,-94.7795,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.8045,0.058,0.0425,0.0755,0.0147,0.0235,0.0373,0.0163,0.0229,0.0463,0.0646,0.0725,0.073,0.1812,0.1493,0.3902,0.0235,0.0694,0.0706,0.064,0.0608,0.0385,0.0206,0.0231,0.0699,0.0708,0.0671,0.0683,0.0452,0.0307
"103946773",,"MORROWVILLE","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","AMERICAN","WASHINGTON","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",39.846,-97.1732,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",0.9707,0.0027,0.0017,0.0117,0.0018,0.0049,0.0051,0.0116,0.04,0.1066,0.1063,0.1109,0.1167,0.2297,0.115,0.1748,0.0291,0.0464,0.055,0.0683,0.0691,0.0608,0.0462,0.0212,0.0424,0.0482,0.0628,0.0722,0.0693,0.0687
"107471204",,"WICHITA","ON PREMISE","OPEN STORE","RECREATION","OTHER ENTERTAINMENT","1 STORE","OTHER","SEDGWICK","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",37.6944,-97.3616,0,0,0,0,"N","N","N","N","N","Y","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"102014274",,"SHAWNEE","ON PREMISE","OPEN STORE","LODGING","FULL SERVICE LODGING","6-10 STORES","OTHER","JOHNSON","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",39.0004,-94.786,0,0,0,0,"Y","Y","N","N","N","Y","Y","Y","N",0.7431,0.1229,0.0333,0.0797,0.0178,0.024,0.038,0.0164,0.0467,0.0701,0.081,0.0859,0.0832,0.1824,0.1408,0.3099,0.0256,0.0679,0.0665,0.0635,0.0609,0.0382,0.0217,0.0253,0.0691,0.068,0.0661,0.0667,0.0445,0.032
"107506942",,"DODGE CITY","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","AMERICAN","FORD","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",37.751,-100.0218,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.3785,0.0307,0.0242,0.5549,0.1015,0.2163,0.2372,0.0077,0.0422,0.0852,0.1085,0.1169,0.1018,0.2407,0.1542,0.1506,0.0303,0.08,0.068,0.0622,0.0482,0.0261,0.0141,0.0275,0.0718,0.0613,0.0543,0.0464,0.0278,0.0211
"107472826",,"GARDEN CITY","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","SPORTS BAR","1 STORE","OTHER","FINNEY","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",37.9773,-100.8442,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.4671,0.0296,0.0524,0.4379,0.0781,0.1715,0.1883,0.0085,0.031,0.0617,0.1117,0.1326,0.1214,0.2101,0.1325,0.199,0.0304,0.0718,0.059,0.0589,0.0541,0.0313,0.0175,0.0283,0.0705,0.059,0.0594,0.0544,0.0319,0.0232
"201739243",,"OSBORNE","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","1 STORE","OTHER","OSBORNE","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",39.4374,-98.6949,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.9692,0.0002,0.0065,0.0169,0.0041,0.0052,0.0076,0.0032,0.0481,0.1569,0.1403,0.1418,0.1081,0.1411,0.1273,0.1363,0.0246,0.0537,0.0439,0.0561,0.0853,0.0539,0.0539,0.0224,0.0515,0.0384,0.059,0.0774,0.0625,0.0762
"100696143",,"HOLTON","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","JACKSON","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",39.3932,-95.7416,40,2,0,0,"N","N","N","N","N","Y","N","N","N",0.8073,0.0049,0.0043,0.0468,0.0074,0.013,0.0265,0.0259,0.0204,0.0664,0.0659,0.0944,0.0953,0.2472,0.1624,0.248,0.0267,0.0501,0.0558,0.0698,0.0667,0.0533,0.0283,0.0242,0.0491,0.053,0.0692,0.069,0.0532,0.0319
"100351266",,"CLIFTON","OFF PREMISE","OPEN STORE","GROCERY","SUPERETTE","1 STORE","OTHER","WASHINGTON","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",39.5669,-97.2843,27,4,5,1,"N","N","N","N","N","Y","N","N","N",0.9785,0.0035,0.0047,0.0074,0.0009,0.003,0.0035,0.0055,0.0438,0.0802,0.1019,0.0984,0.0899,0.182,0.1281,0.2757,0.0232,0.0604,0.0475,0.0557,0.0732,0.0558,0.0452,0.0208,0.0431,0.0519,0.0563,0.0797,0.0572,0.0476
"101926608",,"HAYS","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","SPORTS BAR","1 STORE","VARIED MENU","ELLIS","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",38.8702,-99.3327,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.9057,0.0087,0.0169,0.0573,0.011,0.0179,0.0283,0.0091,0.0699,0.1059,0.117,0.1049,0.0869,0.1751,0.134,0.2063,0.0526,0.0838,0.0563,0.0472,0.0568,0.0353,0.0252,0.0539,0.0747,0.0524,0.0484,0.0585,0.0378,0.0369
"103844192",,"MANHATTAN","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","RILEY","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",39.197,-96.5903,60,2,0,0,"N","N","N","N","N","Y","N","N","N",0.7147,0.047,0.1383,0.0746,0.015,0.022,0.0376,0.0225,0.1432,0.117,0.1301,0.116,0.0961,0.1473,0.0728,0.1775,0.1632,0.1057,0.0524,0.0248,0.0238,0.0165,0.0153,0.1264,0.0827,0.047,0.0245,0.0267,0.0183,0.0249
"101737925",,"SHAWNEE","ON PREMISE","RECLASSIFIED STORE","CATERER","BANQUET HALL","1 STORE","VARIED MENU","JOHNSON","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",39.0203,-94.7132,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"201650423",311.2502,"SCOTT CITY","OFF PREMISE","OPEN STORE","LIQUOR","CONVENTIONAL LIQUOR","1 STORE","OTHER","SCOTT","URBAN ALL OTHER COUNTIES","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","OTHER","UNKNOWN",38.4851,-100.9069,10,1,0,0,"N","N","N","N","N","Y","Y","Y","N",0.8233,0.0051,0.0065,0.1577,0.0274,0.0505,0.0799,0.0028,0.0195,0.051,0.083,0.1771,0.151,0.1516,0.1809,0.1858,0.0271,0.06,0.0613,0.0693,0.0638,0.0475,0.0307,0.0202,0.0463,0.054,0.0624,0.0649,0.0459,0.0381
"101930302",5,"LIBERTY","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","1 STORE","OTHER","MONTGOMERY","URBAN ALL OTHER COUNTIES","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","BLUE COLLAR","GENERAL POPULATION",37.1554,-95.5952,0,0,0,0,"N","N","N","N","N","Y","N","N","N",0.8433,0.0436,0.008,0.051,0.0101,0.0161,0.0248,0.0291,0.0694,0.1163,0.1109,0.1127,0.1006,0.2034,0.1343,0.1523,0.025,0.0576,0.053,0.059,0.0694,0.0519,0.0328,0.0224,0.0561,0.0551,0.0613,0.0715,0.0577,0.0472
"101960320",,"TESCOTT","ON PREMISE","RECLASSIFIED STORE","DINING","CASUAL DINING","1 STORE","AMERICAN","OTTAWA","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","UNKNOWN","UNKNOWN","GENERAL POPULATION",0,0,0,0,0,0,"N","N","N","N","N","Y","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101736962",,"PARSONS","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","MEXICAN","LABETTE","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",37.3404,-95.2632,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.846,0.0696,0.0122,0.0416,0.0072,0.0134,0.0211,0.0184,0.0785,0.1228,0.1268,0.1093,0.1149,0.2022,0.1125,0.133,0.026,0.0643,0.0585,0.0599,0.0646,0.0459,0.0254,0.024,0.0653,0.0551,0.0632,0.07,0.0526,0.0423
"101622661",,"GARDNER","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","26-50 STORES","PIZZA","JOHNSON","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",38.8109,-94.9153,0,0,0,0,"Y","Y","N","N","N","Y","Y","N","N",0.8671,0.0325,0.0239,0.0576,0.0091,0.0203,0.0283,0.0136,0.0103,0.0285,0.0564,0.0686,0.0714,0.219,0.1811,0.3647,0.0231,0.0719,0.0842,0.0654,0.0435,0.0245,0.0115,0.0208,0.0775,0.0827,0.0618,0.0457,0.0284,0.0173
"200743005",,"CHANUTE","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","SPORTS BAR","1 STORE","OTHER","NEOSHO","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","UNKNOWN","UNKNOWN","GENERAL POPULATION",37.6817,-95.4501,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.9137,0.0112,0.0079,0.0475,0.009,0.0152,0.0233,0.0121,0.0566,0.1009,0.1153,0.1009,0.0931,0.2188,0.1212,0.1932,0.0236,0.053,0.0567,0.0587,0.0666,0.0479,0.0352,0.0229,0.0549,0.0567,0.0583,0.0678,0.0549,0.0492
"101943225",2,"PAOLA","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","1 STORE","OTHER","MIAMI","MORE THAN 85K HOUSEHOLDS","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","BLUE COLLAR","GENERAL POPULATION",38.5642,-94.8813,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.9453,0.0098,0.0035,0.0202,0.0043,0.0064,0.0095,0.0134,0.0557,0.0722,0.074,0.087,0.0812,0.2011,0.1344,0.2943,0.0237,0.0547,0.0593,0.064,0.0661,0.0435,0.0283,0.0223,0.0527,0.0614,0.0694,0.0696,0.0473,0.0435
"101948883",,"PRETTY PRAIRIE","ON PREMISE","OPEN STORE","RECREATION","GOLF/COUNTRY CLUB","1 STORE","OTHER","RENO","20K=85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","BLUE COLLAR","GENERAL POPULATION",37.7786,-98.0283,0,0,0,0,"N","N","N","N","N","Y","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"100385059",,"KANSAS CITY","OFF PREMISE","RECLASSIFIED STORE","MASS MERCHANDISER","CONVENTIONAL MASS MERCH","501+ STORES","OTHER","WYANDOTTE","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",39.1165,-94.7618,250,81,0,0,"Y","N","N","N","N","Y","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"201948726",3,"CONCORDIA","ON PREMISE","OPEN STORE","RECREATION","BILLIARD/BOWLING/ARCADE","1 STORE","OTHER","CLOUD","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",39.558,-97.6572,0,0,0,0,"N","N","N","N","N","Y","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"307305801",0,"YATES CENTER","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","AMERICAN","WOODSON","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","UNKNOWN","UNKNOWN","UNKNOWN",37.8793,-95.7343,0,0,0,0,"N","N","N","N","N","Y","N","N","N",0.9545,0.0017,0.0009,0.0161,0.0031,0.0042,0.0088,0.0146,0.041,0.1234,0.1421,0.1112,0.089,0.2268,0.1289,0.1374,0.0202,0.0506,0.0541,0.0583,0.0854,0.0611,0.0439,0.0202,0.0559,0.0448,0.0584,0.0832,0.0644,0.0603
"101616940",163.027,"OVERLAND PARK","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","1 STORE","OTHER","JOHNSON","MORE THAN 85K HOUSEHOLDS","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","OTHER","UNKNOWN",38.9272,-94.7219,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.8054,0.0575,0.0564,0.061,0.0117,0.0184,0.0309,0.0171,0.0241,0.0426,0.064,0.0721,0.0767,0.1863,0.1435,0.3907,0.0232,0.0778,0.0686,0.0618,0.0631,0.0418,0.0235,0.023,0.0765,0.0672,0.0665,0.0745,0.0507,0.0359
"207387470",,"GREENSBURG","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","VARIED MENU","KIOWA","URBAN ALL OTHER COUNTIES","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","OTHER","UNKNOWN",37.606,-99.2927,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.9121,0.006,0.0056,0.0513,0.0122,0.0188,0.0202,0.019,0.0862,0.1304,0.093,0.1171,0.1147,0.1981,0.1339,0.1266,0.0263,0.0479,0.0521,0.0578,0.0836,0.0396,0.056,0.0231,0.0471,0.0478,0.0622,0.0719,0.0505,0.0718
"301870664",,"JUNCTION CITY","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","CASUAL NIGHTCLUB","1 STORE","OTHER","GEARY","URBAN ALL OTHER COUNTIES","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",39.0581,-96.8064,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.6958,0.1158,0.0489,0.1086,0.0181,0.0319,0.0586,0.0229,0.0667,0.0698,0.1039,0.1311,0.1344,0.1975,0.1212,0.1754,0.0658,0.1066,0.0613,0.0383,0.0336,0.0226,0.0136,0.0513,0.0931,0.0597,0.0393,0.0363,0.0251,0.0195
"201626390",,"HILL CITY","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","1 STORE","PIZZA","GRAHAM","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","BLUE COLLAR","GENERAL POPULATION",39.3646,-99.8503,0,0,0,0,"Y","Y","N","N","N","Y","N","N","N",0.8954,0.0457,0.0087,0.0245,0.0042,0.0076,0.0127,0.0214,0.0537,0.1006,0.1354,0.1039,0.0819,0.2061,0.122,0.1964,0.0189,0.0495,0.0476,0.0536,0.0824,0.0577,0.0562,0.0185,0.0503,0.0471,0.0491,0.089,0.0586,0.0775
"102203146",,"SHAWNEE","ON PREMISE","OPEN STORE","RECREATION","THEATER","1 STORE","OTHER","JOHNSON","MORE THAN 85K HOUSEHOLDS","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","OTHER","UNKNOWN",38.9989,-94.775,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101943121",,"WICHITA","ON PREMISE","OPEN STORE","RECREATION","GOLF/COUNTRY CLUB","1 STORE","OTHER","SEDGWICK","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","BLUE COLLAR","GENERAL POPULATION",37.6985,-97.2934,0,0,0,0,"N","N","N","N","N","Y","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101733524",,"PRAIRIE VILLAGE","ON PREMISE","OPEN STORE","RECREATION","GOLF/COUNTRY CLUB","1 STORE","AMERICAN","JOHNSON","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",39.0051,-94.628,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
